timestamp,value,type,movement,axis,test_on,r2
5033.24,-0.72483504,groundtruth,velocity,x,14,0.7655228
5033.304,-0.07810375,groundtruth,velocity,x,14,0.7655228
5033.368,-0.14191836,groundtruth,velocity,x,14,0.7655228
5033.432,-0.05552154,groundtruth,velocity,x,14,0.7655228
5033.496,-0.029579358,groundtruth,velocity,x,14,0.7655228
5033.56,0.03158807,groundtruth,velocity,x,14,0.7655228
5033.624,-0.0838179,groundtruth,velocity,x,14,0.7655228
5033.688,-0.1583045,groundtruth,velocity,x,14,0.7655228
5033.752,0.02972542,groundtruth,velocity,x,14,0.7655228
5033.816,-0.043854706,groundtruth,velocity,x,14,0.7655228
5033.88,0.11524207,groundtruth,velocity,x,14,0.7655228
5033.944,0.06590892,groundtruth,velocity,x,14,0.7655228
4966.488,15.367147,prediction,velocity,x,14,0.7655228
4966.552,16.44527,prediction,velocity,x,14,0.7655228
4966.616,9.521793,prediction,velocity,x,14,0.7655228
4966.68,3.9330833,prediction,velocity,x,14,0.7655228
4966.744,-0.49522948,prediction,velocity,x,14,0.7655228
4966.808,-0.7135982,prediction,velocity,x,14,0.7655228
4966.872,-0.08594164,prediction,velocity,x,14,0.7655228
4966.936,0.18418676,prediction,velocity,x,14,0.7655228
4967.0,0.24590108,prediction,velocity,x,14,0.7655228
4967.064,0.7058531,prediction,velocity,x,14,0.7655228
4967.128,0.2845859,prediction,velocity,x,14,0.7655228
4967.192,0.39305967,prediction,velocity,x,14,0.7655228
4967.256,0.4616635,prediction,velocity,x,14,0.7655228
4967.32,0.4697543,prediction,velocity,x,14,0.7655228
4967.384,2.1704092,prediction,velocity,x,14,0.7655228
4967.448,2.4461684,prediction,velocity,x,14,0.7655228
4967.512,0.0129957795,prediction,velocity,x,14,0.7655228
4967.576,-2.3951936,prediction,velocity,x,14,0.7655228
4967.64,-1.6461173,prediction,velocity,x,14,0.7655228
4967.704,2.523818,prediction,velocity,x,14,0.7655228
4967.768,2.2154984,prediction,velocity,x,14,0.7655228
4967.832,0.22627321,prediction,velocity,x,14,0.7655228
4967.896,0.039179705,prediction,velocity,x,14,0.7655228
4967.96,0.4767395,prediction,velocity,x,14,0.7655228
4968.024,-0.44957328,prediction,velocity,x,14,0.7655228
4968.088,-1.2026798,prediction,velocity,x,14,0.7655228
4968.152,-2.0974996,prediction,velocity,x,14,0.7655228
4968.216,-1.0928866,prediction,velocity,x,14,0.7655228
4968.28,-1.0381242,prediction,velocity,x,14,0.7655228
4968.344,-0.67680424,prediction,velocity,x,14,0.7655228
4968.408,-0.85921484,prediction,velocity,x,14,0.7655228
4968.472,-0.5566095,prediction,velocity,x,14,0.7655228
4968.536,0.037028395,prediction,velocity,x,14,0.7655228
4968.6,-0.10438215,prediction,velocity,x,14,0.7655228
4968.664,-0.19950964,prediction,velocity,x,14,0.7655228
4968.728,-0.15550199,prediction,velocity,x,14,0.7655228
4968.792,-0.2747231,prediction,velocity,x,14,0.7655228
4968.856,-0.40459388,prediction,velocity,x,14,0.7655228
4968.92,-0.4434169,prediction,velocity,x,14,0.7655228
4968.984,-0.62919176,prediction,velocity,x,14,0.7655228
4969.048,0.042650476,prediction,velocity,x,14,0.7655228
4969.112,0.25328204,prediction,velocity,x,14,0.7655228
4969.176,0.7603292,prediction,velocity,x,14,0.7655228
4969.24,5.9871225,prediction,velocity,x,14,0.7655228
4969.304,14.307416,prediction,velocity,x,14,0.7655228
4969.368,18.672235,prediction,velocity,x,14,0.7655228
4969.432,19.008488,prediction,velocity,x,14,0.7655228
4969.496,13.900675,prediction,velocity,x,14,0.7655228
4969.56,3.9455106,prediction,velocity,x,14,0.7655228
4969.624,-0.080785796,prediction,velocity,x,14,0.7655228
4969.688,3.1231015,prediction,velocity,x,14,0.7655228
4969.752,0.5997162,prediction,velocity,x,14,0.7655228
4969.816,-2.118714,prediction,velocity,x,14,0.7655228
4969.88,-0.2572854,prediction,velocity,x,14,0.7655228
4969.944,-0.41148147,prediction,velocity,x,14,0.7655228
4970.008,0.00603226,prediction,velocity,x,14,0.7655228
4970.072,-0.25428638,prediction,velocity,x,14,0.7655228
4970.136,-0.05372455,prediction,velocity,x,14,0.7655228
4970.2,-0.5227566,prediction,velocity,x,14,0.7655228
4970.264,-0.5606771,prediction,velocity,x,14,0.7655228
4970.328,-0.48272997,prediction,velocity,x,14,0.7655228
4970.392,0.034569137,prediction,velocity,x,14,0.7655228
4970.456,0.18624738,prediction,velocity,x,14,0.7655228
4970.52,0.14028768,prediction,velocity,x,14,0.7655228
4970.584,0.99409777,prediction,velocity,x,14,0.7655228
4970.648,-11.157642,prediction,velocity,x,14,0.7655228
4970.712,-24.372843,prediction,velocity,x,14,0.7655228
4970.776,-20.988106,prediction,velocity,x,14,0.7655228
4970.84,-13.397256,prediction,velocity,x,14,0.7655228
4970.904,-2.9467046,prediction,velocity,x,14,0.7655228
4970.968,1.0098016,prediction,velocity,x,14,0.7655228
4971.032,0.67445374,prediction,velocity,x,14,0.7655228
4971.096,0.47377256,prediction,velocity,x,14,0.7655228
4971.16,0.040157042,prediction,velocity,x,14,0.7655228
4971.224,0.35908177,prediction,velocity,x,14,0.7655228
4971.288,0.30105624,prediction,velocity,x,14,0.7655228
4971.352,0.22930126,prediction,velocity,x,14,0.7655228
4971.416,0.19758165,prediction,velocity,x,14,0.7655228
4971.48,0.19385737,prediction,velocity,x,14,0.7655228
4971.544,0.9280406,prediction,velocity,x,14,0.7655228
4971.608,0.9950116,prediction,velocity,x,14,0.7655228
4971.672,-2.9579554,prediction,velocity,x,14,0.7655228
4971.736,-10.844246,prediction,velocity,x,14,0.7655228
4971.8,-15.805095,prediction,velocity,x,14,0.7655228
4971.864,-14.417806,prediction,velocity,x,14,0.7655228
4971.928,-10.178707,prediction,velocity,x,14,0.7655228
4971.992,-3.4694085,prediction,velocity,x,14,0.7655228
4972.056,-0.50795484,prediction,velocity,x,14,0.7655228
4972.12,-0.95554334,prediction,velocity,x,14,0.7655228
4972.184,-1.538129,prediction,velocity,x,14,0.7655228
4972.248,-1.3405716,prediction,velocity,x,14,0.7655228
4972.312,-1.7258105,prediction,velocity,x,14,0.7655228
4972.376,-1.1440693,prediction,velocity,x,14,0.7655228
4972.44,-0.9245823,prediction,velocity,x,14,0.7655228
4972.504,0.04970441,prediction,velocity,x,14,0.7655228
4972.568,0.3176667,prediction,velocity,x,14,0.7655228
4972.632,0.17134692,prediction,velocity,x,14,0.7655228
4972.696,0.15801951,prediction,velocity,x,14,0.7655228
4972.76,0.5634169,prediction,velocity,x,14,0.7655228
4972.824,0.16394396,prediction,velocity,x,14,0.7655228
4972.888,3.484432,prediction,velocity,x,14,0.7655228
4972.952,11.118984,prediction,velocity,x,14,0.7655228
4973.016,18.057993,prediction,velocity,x,14,0.7655228
4973.08,22.176947,prediction,velocity,x,14,0.7655228
4973.144,19.033823,prediction,velocity,x,14,0.7655228
4973.208,9.85768,prediction,velocity,x,14,0.7655228
4973.272,-1.14667,prediction,velocity,x,14,0.7655228
4973.336,-2.0087268,prediction,velocity,x,14,0.7655228
4973.4,-0.7042381,prediction,velocity,x,14,0.7655228
4973.464,-1.4404584,prediction,velocity,x,14,0.7655228
4973.528,-2.9206338,prediction,velocity,x,14,0.7655228
4973.592,-2.709099,prediction,velocity,x,14,0.7655228
4973.656,-1.3709595,prediction,velocity,x,14,0.7655228
4973.72,-0.21423715,prediction,velocity,x,14,0.7655228
4973.784,-0.095547594,prediction,velocity,x,14,0.7655228
4973.848,-0.040439934,prediction,velocity,x,14,0.7655228
4973.912,0.043783046,prediction,velocity,x,14,0.7655228
4973.976,-0.19736584,prediction,velocity,x,14,0.7655228
4974.04,-0.31416595,prediction,velocity,x,14,0.7655228
4974.104,-0.5199632,prediction,velocity,x,14,0.7655228
4974.168,-0.18039991,prediction,velocity,x,14,0.7655228
4974.232,-1.2719105,prediction,velocity,x,14,0.7655228
4974.296,-3.4914033,prediction,velocity,x,14,0.7655228
4974.36,-10.872249,prediction,velocity,x,14,0.7655228
4974.424,-13.233834,prediction,velocity,x,14,0.7655228
4974.488,-8.456747,prediction,velocity,x,14,0.7655228
4974.552,-0.63942134,prediction,velocity,x,14,0.7655228
4974.616,1.8682883,prediction,velocity,x,14,0.7655228
4974.68,1.6881274,prediction,velocity,x,14,0.7655228
4974.744,1.1087923,prediction,velocity,x,14,0.7655228
4974.808,0.4983837,prediction,velocity,x,14,0.7655228
4974.872,0.87641346,prediction,velocity,x,14,0.7655228
4974.936,0.73457587,prediction,velocity,x,14,0.7655228
4975.0,0.1684785,prediction,velocity,x,14,0.7655228
4975.064,-0.19858555,prediction,velocity,x,14,0.7655228
4975.128,0.018800963,prediction,velocity,x,14,0.7655228
4975.192,-0.022912994,prediction,velocity,x,14,0.7655228
4975.256,0.018688835,prediction,velocity,x,14,0.7655228
4975.32,0.11824424,prediction,velocity,x,14,0.7655228
4975.384,0.11013323,prediction,velocity,x,14,0.7655228
4975.448,0.06940452,prediction,velocity,x,14,0.7655228
4975.512,0.21269237,prediction,velocity,x,14,0.7655228
4975.576,1.3427379,prediction,velocity,x,14,0.7655228
4975.64,-1.9259614,prediction,velocity,x,14,0.7655228
4975.704,-6.5262275,prediction,velocity,x,14,0.7655228
4975.768,-8.915095,prediction,velocity,x,14,0.7655228
4975.832,-10.922377,prediction,velocity,x,14,0.7655228
4975.896,-8.8673725,prediction,velocity,x,14,0.7655228
4975.96,-3.643018,prediction,velocity,x,14,0.7655228
4976.024,-0.98320764,prediction,velocity,x,14,0.7655228
4976.088,0.013198497,prediction,velocity,x,14,0.7655228
4976.152,-0.07096489,prediction,velocity,x,14,0.7655228
4976.216,0.11767911,prediction,velocity,x,14,0.7655228
4976.28,0.020412942,prediction,velocity,x,14,0.7655228
4976.344,-0.27855417,prediction,velocity,x,14,0.7655228
4976.408,-0.29136434,prediction,velocity,x,14,0.7655228
4976.472,-0.57430947,prediction,velocity,x,14,0.7655228
4976.536,-0.7040514,prediction,velocity,x,14,0.7655228
4976.6,-0.048666745,prediction,velocity,x,14,0.7655228
4976.664,0.18579379,prediction,velocity,x,14,0.7655228
4976.728,0.4210127,prediction,velocity,x,14,0.7655228
4976.792,0.4677033,prediction,velocity,x,14,0.7655228
4976.856,4.301912,prediction,velocity,x,14,0.7655228
4976.92,10.400113,prediction,velocity,x,14,0.7655228
4976.984,12.303492,prediction,velocity,x,14,0.7655228
4977.048,5.241645,prediction,velocity,x,14,0.7655228
4977.112,0.24053577,prediction,velocity,x,14,0.7655228
4977.176,-0.9507713,prediction,velocity,x,14,0.7655228
4977.24,-0.09509488,prediction,velocity,x,14,0.7655228
4977.304,-0.13699946,prediction,velocity,x,14,0.7655228
4977.368,0.16699697,prediction,velocity,x,14,0.7655228
4977.432,0.1394874,prediction,velocity,x,14,0.7655228
4977.496,0.16702275,prediction,velocity,x,14,0.7655228
4977.56,0.23643659,prediction,velocity,x,14,0.7655228
4977.624,0.42722055,prediction,velocity,x,14,0.7655228
4977.688,2.9261286,prediction,velocity,x,14,0.7655228
4977.752,10.882537,prediction,velocity,x,14,0.7655228
4977.816,7.401203,prediction,velocity,x,14,0.7655228
4977.88,0.16423708,prediction,velocity,x,14,0.7655228
4977.944,-3.3751075,prediction,velocity,x,14,0.7655228
4978.008,-2.0505824,prediction,velocity,x,14,0.7655228
4978.072,-1.0508507,prediction,velocity,x,14,0.7655228
4978.136,-0.40997028,prediction,velocity,x,14,0.7655228
4978.2,0.41668412,prediction,velocity,x,14,0.7655228
4978.264,0.17713767,prediction,velocity,x,14,0.7655228
4978.328,0.23808934,prediction,velocity,x,14,0.7655228
4978.392,0.4862432,prediction,velocity,x,14,0.7655228
4978.456,0.780789,prediction,velocity,x,14,0.7655228
4978.52,2.8564153,prediction,velocity,x,14,0.7655228
4978.584,7.707823,prediction,velocity,x,14,0.7655228
4978.648,14.409571,prediction,velocity,x,14,0.7655228
4978.712,16.053833,prediction,velocity,x,14,0.7655228
4978.776,10.7285,prediction,velocity,x,14,0.7655228
4978.84,6.2123795,prediction,velocity,x,14,0.7655228
4978.904,0.41259724,prediction,velocity,x,14,0.7655228
4978.968,1.5364904,prediction,velocity,x,14,0.7655228
4979.032,0.57001936,prediction,velocity,x,14,0.7655228
4979.096,0.53045,prediction,velocity,x,14,0.7655228
4979.16,1.0320244,prediction,velocity,x,14,0.7655228
4979.224,0.2925217,prediction,velocity,x,14,0.7655228
4979.288,-0.040694907,prediction,velocity,x,14,0.7655228
4979.352,-0.26225966,prediction,velocity,x,14,0.7655228
4979.416,0.047035396,prediction,velocity,x,14,0.7655228
4979.48,0.025208792,prediction,velocity,x,14,0.7655228
4979.544,-0.08858772,prediction,velocity,x,14,0.7655228
4979.608,-0.23749089,prediction,velocity,x,14,0.7655228
4979.672,-0.101119824,prediction,velocity,x,14,0.7655228
4979.736,-0.27318063,prediction,velocity,x,14,0.7655228
4979.8,-0.20584573,prediction,velocity,x,14,0.7655228
4979.864,-0.48467126,prediction,velocity,x,14,0.7655228
4979.928,-0.7558621,prediction,velocity,x,14,0.7655228
4979.992,-1.102039,prediction,velocity,x,14,0.7655228
4980.056,-3.0833557,prediction,velocity,x,14,0.7655228
4980.12,-0.643512,prediction,velocity,x,14,0.7655228
4980.184,-7.3305063,prediction,velocity,x,14,0.7655228
4980.248,-9.685779,prediction,velocity,x,14,0.7655228
4980.312,-1.481505,prediction,velocity,x,14,0.7655228
4980.376,-0.049417548,prediction,velocity,x,14,0.7655228
4980.44,-0.12807113,prediction,velocity,x,14,0.7655228
4980.504,-0.46720454,prediction,velocity,x,14,0.7655228
4980.568,-0.48143014,prediction,velocity,x,14,0.7655228
4980.632,-0.19350892,prediction,velocity,x,14,0.7655228
4980.696,-0.21449056,prediction,velocity,x,14,0.7655228
4980.76,0.23102044,prediction,velocity,x,14,0.7655228
4980.824,-0.030847056,prediction,velocity,x,14,0.7655228
4980.888,0.25736922,prediction,velocity,x,14,0.7655228
4980.952,0.55136317,prediction,velocity,x,14,0.7655228
4981.016,-3.4533727,prediction,velocity,x,14,0.7655228
4981.08,-11.605618,prediction,velocity,x,14,0.7655228
4981.144,-17.054234,prediction,velocity,x,14,0.7655228
4981.208,-16.852476,prediction,velocity,x,14,0.7655228
4981.272,-9.856108,prediction,velocity,x,14,0.7655228
4981.336,-4.2288094,prediction,velocity,x,14,0.7655228
4981.4,-0.22056492,prediction,velocity,x,14,0.7655228
4981.464,0.9224416,prediction,velocity,x,14,0.7655228
4981.528,0.45727894,prediction,velocity,x,14,0.7655228
4981.592,-0.20423962,prediction,velocity,x,14,0.7655228
4981.656,-0.5853842,prediction,velocity,x,14,0.7655228
4981.72,0.29860353,prediction,velocity,x,14,0.7655228
4981.784,0.4994592,prediction,velocity,x,14,0.7655228
4981.848,0.5022582,prediction,velocity,x,14,0.7655228
4981.912,0.6455149,prediction,velocity,x,14,0.7655228
4981.976,0.35176378,prediction,velocity,x,14,0.7655228
4982.04,0.31249467,prediction,velocity,x,14,0.7655228
4982.104,3.3664865,prediction,velocity,x,14,0.7655228
4982.168,12.91818,prediction,velocity,x,14,0.7655228
4982.232,14.658345,prediction,velocity,x,14,0.7655228
4982.296,12.203026,prediction,velocity,x,14,0.7655228
4982.36,6.6076317,prediction,velocity,x,14,0.7655228
4982.424,5.3963532,prediction,velocity,x,14,0.7655228
4982.488,3.5781777,prediction,velocity,x,14,0.7655228
4982.552,0.25783288,prediction,velocity,x,14,0.7655228
4982.616,-0.5274903,prediction,velocity,x,14,0.7655228
4982.68,-0.41873208,prediction,velocity,x,14,0.7655228
4982.744,-0.28295285,prediction,velocity,x,14,0.7655228
4982.808,-0.03907673,prediction,velocity,x,14,0.7655228
4982.872,-0.07463905,prediction,velocity,x,14,0.7655228
4982.936,-0.120600045,prediction,velocity,x,14,0.7655228
4983.0,0.05485107,prediction,velocity,x,14,0.7655228
4983.064,-0.44200757,prediction,velocity,x,14,0.7655228
4983.128,5.8221226,prediction,velocity,x,14,0.7655228
4983.192,14.022587,prediction,velocity,x,14,0.7655228
4983.256,16.270433,prediction,velocity,x,14,0.7655228
4983.32,10.684491,prediction,velocity,x,14,0.7655228
4983.384,4.1949754,prediction,velocity,x,14,0.7655228
4983.448,-2.44689,prediction,velocity,x,14,0.7655228
4983.512,-1.8160903,prediction,velocity,x,14,0.7655228
4983.576,-1.6245131,prediction,velocity,x,14,0.7655228
4983.64,-3.193274,prediction,velocity,x,14,0.7655228
4983.704,-2.5927794,prediction,velocity,x,14,0.7655228
4983.768,-0.30986643,prediction,velocity,x,14,0.7655228
4983.832,-0.38209262,prediction,velocity,x,14,0.7655228
4983.896,-0.371297,prediction,velocity,x,14,0.7655228
4983.96,0.10114604,prediction,velocity,x,14,0.7655228
4984.024,2.2840607,prediction,velocity,x,14,0.7655228
4984.088,2.424603,prediction,velocity,x,14,0.7655228
4984.152,0.734803,prediction,velocity,x,14,0.7655228
4984.216,0.18683217,prediction,velocity,x,14,0.7655228
4984.28,-0.083479784,prediction,velocity,x,14,0.7655228
4984.344,-0.7591855,prediction,velocity,x,14,0.7655228
4984.408,-2.293876,prediction,velocity,x,14,0.7655228
4984.472,-3.8903382,prediction,velocity,x,14,0.7655228
4984.536,-8.365406,prediction,velocity,x,14,0.7655228
4984.6,-8.139089,prediction,velocity,x,14,0.7655228
4984.664,-2.4278936,prediction,velocity,x,14,0.7655228
4984.728,0.55522615,prediction,velocity,x,14,0.7655228
4984.792,-0.1596121,prediction,velocity,x,14,0.7655228
4984.856,0.026317073,prediction,velocity,x,14,0.7655228
4984.92,0.20278373,prediction,velocity,x,14,0.7655228
4984.984,0.16884865,prediction,velocity,x,14,0.7655228
4985.048,0.17756172,prediction,velocity,x,14,0.7655228
4985.112,0.064693786,prediction,velocity,x,14,0.7655228
4985.176,0.0463548,prediction,velocity,x,14,0.7655228
4985.24,-0.014237104,prediction,velocity,x,14,0.7655228
4985.304,-0.3027723,prediction,velocity,x,14,0.7655228
4985.368,-1.5355711,prediction,velocity,x,14,0.7655228
4985.432,-3.5014331,prediction,velocity,x,14,0.7655228
4985.496,-2.7210243,prediction,velocity,x,14,0.7655228
4985.56,-1.2758539,prediction,velocity,x,14,0.7655228
4985.624,0.078870654,prediction,velocity,x,14,0.7655228
4985.688,-0.06736724,prediction,velocity,x,14,0.7655228
4985.752,-0.7761369,prediction,velocity,x,14,0.7655228
4985.816,-2.5679767,prediction,velocity,x,14,0.7655228
4985.88,-7.6244326,prediction,velocity,x,14,0.7655228
4985.944,-11.323724,prediction,velocity,x,14,0.7655228
4986.008,-14.911436,prediction,velocity,x,14,0.7655228
4986.072,-10.1782,prediction,velocity,x,14,0.7655228
4986.136,-1.0882561,prediction,velocity,x,14,0.7655228
4986.2,0.719314,prediction,velocity,x,14,0.7655228
4986.264,0.7423099,prediction,velocity,x,14,0.7655228
4986.328,0.88716656,prediction,velocity,x,14,0.7655228
4986.392,0.44455904,prediction,velocity,x,14,0.7655228
4986.456,0.24022058,prediction,velocity,x,14,0.7655228
4986.52,0.06143926,prediction,velocity,x,14,0.7655228
4986.584,0.074481376,prediction,velocity,x,14,0.7655228
4986.648,-0.088176355,prediction,velocity,x,14,0.7655228
4986.712,-0.44672856,prediction,velocity,x,14,0.7655228
4986.776,0.60268086,prediction,velocity,x,14,0.7655228
4986.84,-0.98368835,prediction,velocity,x,14,0.7655228
4986.904,-5.841791,prediction,velocity,x,14,0.7655228
4986.968,-6.1476884,prediction,velocity,x,14,0.7655228
4987.032,-2.0904245,prediction,velocity,x,14,0.7655228
4987.096,-0.8549817,prediction,velocity,x,14,0.7655228
4987.16,0.3033368,prediction,velocity,x,14,0.7655228
4987.224,0.12136579,prediction,velocity,x,14,0.7655228
4987.288,0.08051238,prediction,velocity,x,14,0.7655228
4987.352,-1.5803416,prediction,velocity,x,14,0.7655228
4987.416,-2.4055512,prediction,velocity,x,14,0.7655228
4987.48,-0.09033858,prediction,velocity,x,14,0.7655228
4987.544,0.23374793,prediction,velocity,x,14,0.7655228
4987.608,0.1317543,prediction,velocity,x,14,0.7655228
4987.672,0.12395572,prediction,velocity,x,14,0.7655228
4987.736,0.016470723,prediction,velocity,x,14,0.7655228
4987.8,0.08074048,prediction,velocity,x,14,0.7655228
4987.864,0.13830963,prediction,velocity,x,14,0.7655228
4987.928,-1.3501836,prediction,velocity,x,14,0.7655228
4987.992,-8.888166,prediction,velocity,x,14,0.7655228
4988.056,-16.392094,prediction,velocity,x,14,0.7655228
4988.12,-10.807565,prediction,velocity,x,14,0.7655228
4988.184,0.19411561,prediction,velocity,x,14,0.7655228
4988.248,0.1296963,prediction,velocity,x,14,0.7655228
4988.312,0.0628971,prediction,velocity,x,14,0.7655228
4988.376,-0.009410054,prediction,velocity,x,14,0.7655228
4988.44,-0.22508691,prediction,velocity,x,14,0.7655228
4988.504,-1.5971812,prediction,velocity,x,14,0.7655228
4988.568,0.16317064,prediction,velocity,x,14,0.7655228
4988.632,0.23514064,prediction,velocity,x,14,0.7655228
4988.696,0.051876545,prediction,velocity,x,14,0.7655228
4988.76,-0.0058166888,prediction,velocity,x,14,0.7655228
4988.824,-0.06760358,prediction,velocity,x,14,0.7655228
4988.888,-0.05589003,prediction,velocity,x,14,0.7655228
4988.952,0.12596633,prediction,velocity,x,14,0.7655228
4989.016,0.9130259,prediction,velocity,x,14,0.7655228
4989.08,-3.0792606,prediction,velocity,x,14,0.7655228
4989.144,-6.9767513,prediction,velocity,x,14,0.7655228
4989.208,-12.940804,prediction,velocity,x,14,0.7655228
4989.272,-13.898003,prediction,velocity,x,14,0.7655228
4989.336,-10.155097,prediction,velocity,x,14,0.7655228
4989.4,-6.196192,prediction,velocity,x,14,0.7655228
4989.464,-3.5395498,prediction,velocity,x,14,0.7655228
4989.528,-0.92591846,prediction,velocity,x,14,0.7655228
4989.592,-1.3836195,prediction,velocity,x,14,0.7655228
4989.656,-0.817941,prediction,velocity,x,14,0.7655228
4989.72,-0.5152084,prediction,velocity,x,14,0.7655228
4989.784,-0.38806763,prediction,velocity,x,14,0.7655228
4989.848,0.2383396,prediction,velocity,x,14,0.7655228
4989.912,0.26372683,prediction,velocity,x,14,0.7655228
4989.976,0.04003384,prediction,velocity,x,14,0.7655228
4990.04,-0.085330345,prediction,velocity,x,14,0.7655228
4990.104,-0.02098478,prediction,velocity,x,14,0.7655228
4990.168,-0.038459323,prediction,velocity,x,14,0.7655228
4990.232,0.3770299,prediction,velocity,x,14,0.7655228
4990.296,-0.87794703,prediction,velocity,x,14,0.7655228
4990.36,-3.9849572,prediction,velocity,x,14,0.7655228
4990.424,-2.7008674,prediction,velocity,x,14,0.7655228
4990.488,-1.0183681,prediction,velocity,x,14,0.7655228
4990.552,-0.5457792,prediction,velocity,x,14,0.7655228
4990.616,-0.21189895,prediction,velocity,x,14,0.7655228
4990.68,-0.0678633,prediction,velocity,x,14,0.7655228
4990.744,0.045273706,prediction,velocity,x,14,0.7655228
4990.808,-0.059692256,prediction,velocity,x,14,0.7655228
4990.872,0.08261763,prediction,velocity,x,14,0.7655228
4990.936,1.0498558,prediction,velocity,x,14,0.7655228
4991.0,0.28840032,prediction,velocity,x,14,0.7655228
4991.064,0.47818005,prediction,velocity,x,14,0.7655228
4991.128,0.31910396,prediction,velocity,x,14,0.7655228
4991.192,-2.747573,prediction,velocity,x,14,0.7655228
4991.256,-4.610876,prediction,velocity,x,14,0.7655228
4991.32,-3.6249475,prediction,velocity,x,14,0.7655228
4991.384,-0.30726755,prediction,velocity,x,14,0.7655228
4991.448,0.4004552,prediction,velocity,x,14,0.7655228
4991.512,0.29593506,prediction,velocity,x,14,0.7655228
4991.576,0.28433427,prediction,velocity,x,14,0.7655228
4991.64,-0.155268,prediction,velocity,x,14,0.7655228
4991.704,0.83999723,prediction,velocity,x,14,0.7655228
4991.768,0.62498826,prediction,velocity,x,14,0.7655228
4991.832,0.62253064,prediction,velocity,x,14,0.7655228
4991.896,0.52123755,prediction,velocity,x,14,0.7655228
4991.96,0.51559395,prediction,velocity,x,14,0.7655228
4992.024,0.61525565,prediction,velocity,x,14,0.7655228
4992.088,0.39011663,prediction,velocity,x,14,0.7655228
4992.152,0.6899352,prediction,velocity,x,14,0.7655228
4992.216,0.57178414,prediction,velocity,x,14,0.7655228
4992.28,0.40530956,prediction,velocity,x,14,0.7655228
4992.344,0.62986577,prediction,velocity,x,14,0.7655228
4992.408,2.743922,prediction,velocity,x,14,0.7655228
4992.472,5.712584,prediction,velocity,x,14,0.7655228
4992.536,13.157217,prediction,velocity,x,14,0.7655228
4992.6,18.56829,prediction,velocity,x,14,0.7655228
4992.664,19.632523,prediction,velocity,x,14,0.7655228
4992.728,15.017139,prediction,velocity,x,14,0.7655228
4992.792,9.656343,prediction,velocity,x,14,0.7655228
4992.856,0.6537126,prediction,velocity,x,14,0.7655228
4992.92,0.014853343,prediction,velocity,x,14,0.7655228
4992.984,0.49260223,prediction,velocity,x,14,0.7655228
4993.048,1.10295,prediction,velocity,x,14,0.7655228
4993.112,0.24644285,prediction,velocity,x,14,0.7655228
4993.176,0.06832596,prediction,velocity,x,14,0.7655228
4993.24,-0.027503956,prediction,velocity,x,14,0.7655228
4993.304,0.112685576,prediction,velocity,x,14,0.7655228
4993.368,-0.23144367,prediction,velocity,x,14,0.7655228
4993.432,0.009140778,prediction,velocity,x,14,0.7655228
4993.496,-0.10224384,prediction,velocity,x,14,0.7655228
4993.56,-0.34362397,prediction,velocity,x,14,0.7655228
4993.624,-1.2597585,prediction,velocity,x,14,0.7655228
4993.688,-1.8660651,prediction,velocity,x,14,0.7655228
4993.752,-8.848171,prediction,velocity,x,14,0.7655228
4993.816,-19.842615,prediction,velocity,x,14,0.7655228
4993.88,-22.236115,prediction,velocity,x,14,0.7655228
4993.944,-21.125286,prediction,velocity,x,14,0.7655228
4994.008,-14.711082,prediction,velocity,x,14,0.7655228
4994.072,-2.3189044,prediction,velocity,x,14,0.7655228
4994.136,0.66651833,prediction,velocity,x,14,0.7655228
4994.2,-1.1845286,prediction,velocity,x,14,0.7655228
4994.264,-2.554262,prediction,velocity,x,14,0.7655228
4994.328,-2.1570687,prediction,velocity,x,14,0.7655228
4994.392,-1.0606555,prediction,velocity,x,14,0.7655228
4994.456,-0.4539987,prediction,velocity,x,14,0.7655228
4994.52,0.19576006,prediction,velocity,x,14,0.7655228
4994.584,-0.01513266,prediction,velocity,x,14,0.7655228
4994.648,0.024141261,prediction,velocity,x,14,0.7655228
4994.712,0.026931973,prediction,velocity,x,14,0.7655228
4994.776,-0.12155754,prediction,velocity,x,14,0.7655228
4994.84,0.10410331,prediction,velocity,x,14,0.7655228
4994.904,0.29233027,prediction,velocity,x,14,0.7655228
4994.968,3.9206421,prediction,velocity,x,14,0.7655228
4995.032,14.45405,prediction,velocity,x,14,0.7655228
4995.096,21.59156,prediction,velocity,x,14,0.7655228
4995.16,22.812222,prediction,velocity,x,14,0.7655228
4995.224,13.0857,prediction,velocity,x,14,0.7655228
4995.288,3.80615,prediction,velocity,x,14,0.7655228
4995.352,-1.3082693,prediction,velocity,x,14,0.7655228
4995.416,-0.5940992,prediction,velocity,x,14,0.7655228
4995.48,-0.6659271,prediction,velocity,x,14,0.7655228
4995.544,0.19369468,prediction,velocity,x,14,0.7655228
4995.608,0.32644233,prediction,velocity,x,14,0.7655228
4995.672,0.3114034,prediction,velocity,x,14,0.7655228
4995.736,-0.049946867,prediction,velocity,x,14,0.7655228
4995.8,0.09366603,prediction,velocity,x,14,0.7655228
4995.864,0.13355084,prediction,velocity,x,14,0.7655228
4995.928,0.21881053,prediction,velocity,x,14,0.7655228
4995.992,0.17830445,prediction,velocity,x,14,0.7655228
4996.056,0.058730602,prediction,velocity,x,14,0.7655228
4996.12,-0.051409908,prediction,velocity,x,14,0.7655228
